ts,mts,api_pods,api_cpu_n,api_mem_ki,db_cpu_n,db_mem_ki,usage_usec,thr_usec,nr_thr,cpu_quota,cpu_period,mem_cur,mem_max,inact_file,bsize,blocks,bavail,rbytes,wbytes
1788528343.900650,2026-09-04T13:25:36Z,1,106108775,19936,593890423,1047620,3976416801,4220543106,13995,200000,100000,1072656384,1073741824,100962304,4096,118523922,94376281,163736514560,160800391168
1788528349.059827,2026-09-04T13:25:36Z,1,106108775,19936,593890423,1047620,3983496677,4221804435,14014,200000,100000,1073147904,1073741824,43528192,4096,118523922,94376046,164935032832,162334449664
1788528354.261928,2026-09-04T13:25:51Z,1,167563387,20208,954573857,1047276,3985204014,4222284122,14017,200000,100000,1072955392,1073741824,59850752,4096,118523922,94375981,165166555136,162693636096
1788528361.449413,2026-09-04T13:25:51Z,1,167563387,20208,954573857,1047276,3989602025,4223259986,14029,200000,100000,1072955392,1073741824,381960192,4096,118523922,94375836,165769994240,163658452992
1788528366.598037,2026-09-04T13:25:51Z,1,167563387,20208,954573857,1047276,3995637711,4224818918,14047,200000,100000,1072910336,1073741824,341082112,4096,118523922,94375636,166622011392,164972412928
1788528371.760156,2026-09-04T13:26:06Z,1,123745855,19964,693400945,1047980,4002812135,4228029699,14075,200000,100000,1072783360,1073741824,299257856,4096,118523922,94375398,167638077440,166620655616
1788528376.973791,2026-09-04T13:26:06Z,1,123745855,19964,693400945,1047980,4009789577,4231193555,14096,200000,100000,1073139712,1073741824,386293760,4096,118523922,94375165,168935706624,168270659584
1788528382.157262,2026-09-04T13:26:21Z,1,238456042,19920,1332461230,1047084,4016344436,4233636694,14120,200000,100000,1072816128,1073741824,347045888,4096,118523922,94374947,169884418048,169686544384
1788528387.299928,2026-09-04T13:26:21Z,1,238456042,19920,1332461230,1047084,4023558380,4237413132,14142,200000,100000,1073082368,1073741824,333860864,4096,118523922,94374717,170869248000,171218165760
1788528392.495763,2026-09-04T13:26:21Z,1,238456042,19920,1332461230,1047084,4030938714,4240163527,14167,200000,100000,1073041408,1073741824,272769024,4096,118523922,94374554,171920232448,172717961216
1788528397.663598,2026-09-04T13:26:36Z,1,256672291,19960,1394787806,1046976,4037943840,4242834582,14187,200000,100000,1072578560,1073741824,157483008,4096,118523922,94374315,173002448896,174299398144
1788528402.892512,2026-09-04T13:26:36Z,1,256672291,19960,1394787806,1046976,4044696349,4243933022,14208,200000,100000,1072713728,1073741824,142393344,4096,118523922,94374092,174065016832,175917932544
1788528408.062517,2026-09-04T13:26:36Z,1,256672291,19960,1394787806,1046976,4048872128,4244512614,14215,200000,100000,1072844800,1073741824,135028736,4096,118523922,94373961,174771494912,176939368448
1788528413.382096,2026-09-04T13:26:51Z,1,170191602,20220,964832256,1047860,4053276086,4245577113,14224,200000,100000,1073176576,1073741824,102068224,4096,118523922,94373811,175335452672,177844936704
1788528418.538022,2026-09-04T13:26:51Z,1,170191602,20220,964832256,1047860,4056661247,4246939580,14236,200000,100000,1072934912,1073741824,115351552,4096,118523922,94373704,175788052480,178582298624
1788528423.829264,2026-09-04T13:26:51Z,1,170191602,20220,964832256,1047860,4058676685,4247103481,14238,200000,100000,1073213440,1073741824,60624896,4096,118523922,94373628,176047394816,178935513088
1788528429.151733,2026-09-04T13:27:06Z,1,110709795,19944,611125625,1047576,4063616530,4249118936,14254,200000,100000,1072553984,1073741824,96739328,4096,118523922,94373473,176699506688,180068724736
1788528434.481160,2026-09-04T13:27:06Z,1,110709795,19944,611125625,1047576,4064518143,4249118936,14254,200000,100000,1073000448,1073741824,79376384,4096,118523922,94373437,176803688448,180216541184
1788528440.557194,2026-09-04T13:27:06Z,1,110709795,19944,611125625,1047576,4068714554,4249318454,14263,200000,100000,1072918528,1073741824,39288832,4096,118523922,94373343,177651654656,181238472704
1788528445.757516,2026-09-04T13:27:21Z,1,103126049,19712,611937674,1047732,4074509498,4250764366,14282,200000,100000,1072644096,1073741824,11784192,4096,118523922,94373152,178399375360,182446567424
1788528450.900549,2026-09-04T13:27:21Z,1,103126049,19712,611937674,1047732,4081734831,4253636983,14305,200000,100000,1072996352,1073741824,100851712,4096,118523922,94372908,179356332032,184019296256
1788528456.077317,2026-09-04T13:27:21Z,1,103126049,19712,611937674,1047732,4089220509,4255229521,14320,200000,100000,1073016832,1073741824,74543104,4096,118523922,94372678,180208627712,185550745600
1788528461.232354,2026-09-04T13:27:36Z,1,252671594,19728,1381333666,1047208,4096351613,4258048407,14345,200000,100000,1072521216,1073741824,83333120,4096,118523922,94372507,181085872128,187150729216
1788528466.422184,2026-09-04T13:27:36Z,1,252671594,19728,1381333666,1047208,4104034685,4259500099,14361,200000,100000,1073074176,1073741824,65925120,4096,118523922,94372283,182209130496,188893306880
1788528471.581013,2026-09-04T13:27:51Z,1,257672511,19956,1442040141,1047436,4111752690,4261136034,14378,200000,100000,1072861184,1073741824,47644672,4096,118523922,94372037,183066640384,190506070016
1788528476.770670,2026-09-04T13:27:51Z,1,257672511,19956,1442040141,1047436,4119252053,4264760897,14406,200000,100000,1073147904,1073741824,433278976,4096,118523922,94371815,184005574656,191926235136
1788528481.934833,2026-09-04T13:27:51Z,1,257672511,19956,1442040141,1047436,4126419130,4266660526,14430,200000,100000,1073213440,1073741824,437186560,4096,118523922,94371606,184869289984,193269350400
1788528487.234073,2026-09-04T13:28:06Z,1,248289628,19708,1399433763,1047804,4133241283,4268445545,14447,200000,100000,1072869376,1073741824,429682688,4096,118523922,94371388,185735491584,194677116928
1788528492.447701,2026-09-04T13:28:06Z,1,248289628,19708,1399433763,1047804,4136540415,4268445545,14447,200000,100000,1072521216,1073741824,424632320,4096,118523922,94371290,186221219840,195392884736
1788528497.589232,2026-09-04T13:28:06Z,1,248289628,19708,1399433763,1047804,4138770129,4268683500,14449,200000,100000,1072975872,1073741824,415866880,4096,118523922,94371236,186658680832,195902111744
1788528502.773824,2026-09-04T13:28:21Z,1,89181059,19672,573599717,1046628,4142555287,4269043500,14454,200000,100000,1072332800,1073741824,352243712,4096,118523922,94371130,187424165888,196567650304
1788528508.166278,2026-09-04T13:28:21Z,1,89181059,19672,573599717,1046628,4146590528,4269983230,14461,200000,100000,1072873472,1073741824,367169536,4096,118523922,94370968,188008558592,197416390656
1788528513.337320,2026-09-04T13:28:21Z,1,89181059,19672,573599717,1046628,4150893358,4270130458,14464,200000,100000,1073090560,1073741824,308379648,4096,118523922,94370841,188562456576,198174314496
1788528518.546565,2026-09-04T13:28:36Z,1,122041239,19668,706329512,1046756,4153025346,4270130458,14464,200000,100000,1072525312,1073741824,300314624,4096,118523922,94370762,188881141760,198626205696
1788528523.690559,2026-09-04T13:28:36Z,1,122041239,19668,706329512,1046756,4155516342,4270132666,14466,200000,100000,1073065984,1073741824,142868480,4096,118523922,94370681,189309681664,199306813440
1788528528.929877,2026-09-04T13:28:36Z,1,122041239,19668,706329512,1046756,4159199771,4270633514,14475,200000,100000,1072992256,1073741824,100872192,4096,118523922,94370569,190054039552,200025317376
1788528534.078351,2026-09-04T13:28:51Z,1,122982407,19680,735369627,1047356,4166516990,4273679622,14497,200000,100000,1071517696,1073741824,55246848,4096,118523922,94370383,191155519488,201570344960
1788528539.263614,2026-09-04T13:28:51Z,1,122982407,19680,735369627,1047356,4171729151,4274039405,14503,200000,100000,1072914432,1073741824,43008000,4096,118523922,94370213,191865638912,202597695488
1788528544.425837,2026-09-04T13:28:51Z,1,122982407,19680,735369627,1047356,4177390383,4275583664,14521,200000,100000,1073152000,1073741824,230481920,4096,118523922,94370024,192692363264,203777904640
1788528549.646875,2026-09-04T13:29:06Z,1,183014946,19676,1038958639,1046888,4181635653,4276783769,14529,200000,100000,1073106944,1073741824,173912064,4096,118523922,94369884,193326993408,204570886144
1788528554.813917,2026-09-04T13:29:06Z,1,183014946,19676,1038958639,1046888,4186119853,4278624693,14543,200000,100000,1073012736,1073741824,142016512,4096,118523922,94369765,194083926016,205443915776
1788528560.006520,2026-09-04T13:29:06Z,1,183014946,19676,1038958639,1046888,4190113925,4278810237,14546,200000,100000,1073090560,1073741824,159342592,4096,118523922,94369608,194698952704,206380896256
1788528565.179701,2026-09-04T13:29:21Z,1,137665777,19704,820237149,1047880,4192554063,4279050794,14549,200000,100000,1072828416,1073741824,155672576,4096,118523922,94369526,194990485504,206780076032
1788528570.463177,2026-09-04T13:29:21Z,1,137665777,19704,820237149,1047880,4196794252,4279746470,14559,200000,100000,1072996352,1073741824,145846272,4096,118523922,94369353,195564007424,207652749312
1788528575.799846,2026-09-04T13:29:21Z,1,137665777,19704,820237149,1047880,4200264228,4279938749,14563,200000,100000,1073160192,1073741824,127283200,4096,118523922,94369229,196010975232,208248881152
1788528581.095130,2026-09-04T13:29:36Z,1,116701412,19712,664422167,1048040,4203383259,4279938749,14563,200000,100000,1073098752,1073741824,139014144,4096,118523922,94369107,196409327616,209063751680
1788528586.270244,2026-09-04T13:29:36Z,1,116701412,19712,664422167,1048040,4205808859,4280150935,14565,200000,100000,1073033216,1073741824,137936896,4096,118523922,94369017,196824150016,209596248064
1788528591.442632,2026-09-04T13:29:36Z,1,116701412,19712,664422167,1048040,4209864958,4280673240,14576,200000,100000,1073070080,1073741824,95997952,4096,118523922,94368847,197556879360,210451087360
1788528596.607206,2026-09-04T13:29:51Z,1,102937483,19964,615701546,1047452,4212901996,4281010956,14578,200000,100000,1072939008,1073741824,117248000,4096,118523922,94368710,197928521728,211058774016
1788528601.923586,2026-09-04T13:29:51Z,1,102937483,19964,615701546,1047452,4217235725,4281897662,14588,200000,100000,1073102848,1073741824,102252544,4096,118523922,94368532,198571753472,212041912320
1788528607.087711,2026-09-04T13:30:06Z,1,119042378,19668,663943677,1046772,4220043565,4282180877,14595,200000,100000,1072967680,1073741824,84590592,4096,118523922,94368400,198980857856,212543733760
1788528612.512327,2026-09-04T13:30:06Z,1,119042378,19668,663943677,1046772,4223114839,4282365758,14598,200000,100000,1072660480,1073741824,70733824,4096,118523922,94368274,199409451008,213257420800
1788528617.649534,2026-09-04T13:30:06Z,1,119042378,19668,663943677,1046772,4226932560,4282856046,14605,200000,100000,1073086464,1073741824,290152448,4096,118523922,94368154,200205680640,214159982592
1788528622.882947,2026-09-04T13:30:21Z,1,101550691,19964,633953229,1047900,4230331613,4283195221,14612,200000,100000,1071869952,1073741824,129806336,4096,118523922,94368020,200654430208,214746341376
1788528628.173163,2026-09-04T13:30:21Z,1,101550691,19964,633953229,1047900,4233271699,4283312479,14618,200000,100000,1072562176,1073741824,122982400,4096,118523922,94367894,201084096512,215301763072
1788528633.519391,2026-09-04T13:30:21Z,1,101550691,19964,633953229,1047900,4237707533,4284000743,14627,200000,100000,1073197056,1073741824,105877504,4096,118523922,94367689,201728512000,216308133888
1788528638.815961,2026-09-04T13:30:36Z,1,129229279,19672,716755509,1047480,4241807647,4284519434,14639,200000,100000,1072365568,1073741824,72364032,4096,118523922,94367581,202252447744,217067552768
1788528644.072422,2026-09-04T13:30:36Z,1,129229279,19672,716755509,1047480,4244839701,4285430561,14648,200000,100000,1073205248,1073741824,69763072,4096,118523922,94367468,202745831424,217747488768
1788528649.215138,2026-09-04T13:30:36Z,1,129229279,19672,716755509,1047480,4248320053,4286015404,14655,200000,100000,1073123328,1073741824,65458176,4096,118523922,94367328,203362263040,218517753856
1788528654.514950,2026-09-04T13:30:51Z,1,104854029,19708,634214838,1047464,4251577546,4286971238,14663,200000,100000,1071099904,1073741824,42409984,4096,118523922,94367183,203751981056,219030147072
1788528660.218678,2026-09-04T13:30:51Z,1,104854029,19708,634214838,1047464,4255441574,4288180291,14674,200000,100000,1073049600,1073741824,326008832,4096,118523922,94367019,204211097600,219770707968
1788528665.457125,2026-09-04T13:30:51Z,1,104854029,19708,634214838,1047464,4259442074,4288682443,14683,200000,100000,1072484352,1073741824,250171392,4096,118523922,94366826,204791861248,220496273408
1788528670.615493,2026-09-04T13:31:06Z,1,120644014,19704,702551020,1047436,4261908754,4289241730,14689,200000,100000,1072852992,1073741824,178753536,4096,118523922,94366680,205126332416,221128327168
1788528675.899033,2026-09-04T13:31:06Z,1,120644014,19704,702551020,1047436,4262140588,4289241730,14689,200000,100000,1073172480,1073741824,176095232,4096,118523922,94366664,205159448576,221156626432
1788528681.424768,2026-09-04T13:31:06Z,1,120644014,19704,702551020,1047436,4266012768,4290868611,14703,200000,100000,1073176576,1073741824,100769792,4096,118523922,94366513,206007136256,221911830528
1788528686.587734,2026-09-04T13:31:21Z,1,60039797,19700,392187641,1047492,4272074368,4292928458,14723,200000,100000,1072676864,1073741824,114925568,4096,118523922,94366256,206742839296,223078248448
1788528691.746034,2026-09-04T13:31:21Z,1,60039797,19700,392187641,1047492,4279695716,4295131452,14743,200000,100000,1073041408,1073741824,97759232,4096,118523922,94365860,207744659456,224641585152
1788528696.925677,2026-09-04T13:31:36Z,1,205257536,19996,1189950622,1047980,4284734111,4296605004,14758,200000,100000,1073188864,1073741824,49389568,4096,118523922,94365550,208424615936,225671495680
1788528702.066055,2026-09-04T13:31:36Z,1,205257536,19996,1189950622,1047980,4291936184,4298332571,14777,200000,100000,1072320512,1073741824,34828288,4096,118523922,94365161,209478041600,227345498112
1788528707.227683,2026-09-04T13:31:36Z,1,205257536,19996,1189950622,1047980,4299352432,4300624511,14796,200000,100000,1072140288,1073741824,136290304,4096,118523922,94364706,210692362240,229062692864
1788528712.383138,2026-09-04T13:31:51Z,1,249687754,19824,1428953176,1047404,4306868165,4302019627,14810,200000,100000,1073160192,1073741824,124211200,4096,118523922,94364248,211667099648,230786007040
1788528717.664404,2026-09-04T13:31:51Z,1,249687754,19824,1428953176,1047404,4311723767,4305138900,14828,200000,100000,1072443392,1073741824,85917696,4096,118523922,94364025,212355727360,231689613312
1788528722.808962,2026-09-04T13:31:51Z,1,249687754,19824,1428953176,1047404,4318951823,4306816389,14844,200000,100000,1072951296,1073741824,80408576,4096,118523922,94363533,213299716096,233414660096
1788528727.996374,2026-09-04T13:32:06Z,1,222084261,19824,1240032600,1047664,4325426143,4308318347,14866,200000,100000,1072525312,1073741824,67477504,4096,118523922,94363063,214186639360,234871726080
1788528733.127909,2026-09-04T13:32:06Z,1,222084261,19824,1240032600,1047664,4327805186,4309468479,14873,200000,100000,1072742400,1073741824,38494208,4096,118523922,94362929,214603374592,235416920064
1788528738.309067,2026-09-04T13:32:06Z,1,222084261,19824,1240032600,1047664,4330866994,4310559075,14883,200000,100000,1073057792,1073741824,294219776,4096,118523922,94362718,215178047488,236157849600
1788528743.481600,2026-09-04T13:32:21Z,1,121773711,19732,759310891,1047956,4337870031,4314271919,14904,200000,100000,1073201152,1073741824,126345216,4096,118523922,94362294,216264830976,237582635008
1788528748.747685,2026-09-04T13:32:21Z,1,121773711,19732,759310891,1047956,4346313898,4316702939,14926,200000,100000,1072812032,1073741824,91119616,4096,118523922,94361762,217401999360,239178153984
1788528753.914535,2026-09-04T13:32:21Z,1,121773711,19732,759310891,1047956,4353868665,4319112202,14947,200000,100000,1073184768,1073741824,87011328,4096,118523922,94361238,218395783168,240884674560
