ts,mts,api_pods,api_cpu_n,api_mem_ki,db_cpu_n,db_mem_ki,usage_usec,thr_usec,nr_thr,cpu_quota,cpu_period,mem_cur,mem_max,inact_file,bsize,blocks,bavail,rbytes,wbytes
1788538801.258821,2026-09-04T16:19:51Z,0,,,45949047,1016624,162684951,1428884,26,200000,100000,916144128,1073741824,25841664,4096,118523922,94382841,3173634048,1000484864
1788538806.395513,2026-09-04T16:19:51Z,0,,,45949047,1016624,162698621,1428884,26,200000,100000,915767296,1073741824,25841664,4096,118523922,94382841,3173634048,1000484864
1788538811.554738,2026-09-04T16:20:06Z,1,1291584,2084,68701809,892596,162717810,1428884,26,200000,100000,915492864,1073741824,25841664,4096,118523922,94382841,3173634048,1000484864
1788538816.739921,2026-09-04T16:20:06Z,1,1291584,2084,68701809,892596,162751286,1428884,26,200000,100000,915738624,1073741824,26345472,4096,118523922,94382867,3174137856,1000493056
1788538821.916474,2026-09-04T16:20:21Z,1,4456746,6980,10043681,894504,162946724,1428884,26,200000,100000,918646784,1073741824,28356608,4096,118523922,94382867,3176157184,1000493056
1788538827.057655,2026-09-04T16:20:21Z,1,4456746,6980,10043681,894504,164893660,1428884,26,200000,100000,949792768,1073741824,45371392,4096,118523922,94382867,3193147392,1000493056
1788538832.218826,2026-09-04T16:20:21Z,1,4456746,6980,10043681,894504,167351463,1428884,26,200000,100000,965988352,1073741824,60567552,4096,118523922,94382867,3208327168,1000521728
1788538837.365830,2026-09-04T16:20:36Z,1,377107973,7236,463726933,951436,170333106,1428884,26,200000,100000,976764928,1073741824,68292608,4096,118523922,94382867,3216052224,1000521728
1788538842.531843,2026-09-04T16:20:36Z,1,377107973,7236,463726933,951436,173370534,1428884,26,200000,100000,984588288,1073741824,71262208,4096,118523922,94382867,3219021824,1000521728
1788538847.678902,2026-09-04T16:20:36Z,1,377107973,7236,463726933,951436,176469542,1428884,26,200000,100000,988639232,1073741824,73547776,4096,118523922,94382867,3221307392,1000521728
1788538852.851320,2026-09-04T16:20:51Z,1,499985256,8060,599045948,971220,179662266,1428884,26,200000,100000,996130816,1073741824,75104256,4096,118523922,94382866,3222863872,1000529920
1788538858.011046,2026-09-04T16:20:51Z,1,499985256,8060,599045948,971220,183219767,1428884,26,200000,100000,1004859392,1073741824,76304384,4096,118523922,94382866,3224064000,1000529920
1788538863.160090,2026-09-04T16:20:51Z,1,499985256,8060,599045948,971220,186460934,1428884,26,200000,100000,1005895680,1073741824,77303808,4096,118523922,94382866,3225063424,1000529920
1788538868.327790,2026-09-04T16:21:06Z,1,500135196,8060,648509708,981356,189706459,1428884,26,200000,100000,1007087616,1073741824,78163968,4096,118523922,94382866,3225923584,1000529920
1788538873.485827,2026-09-04T16:21:06Z,1,500135196,8060,648509708,981356,192977535,1428884,26,200000,100000,1008435200,1073741824,79171584,4096,118523922,94382866,3226853376,1000591360
1788538878.659520,2026-09-04T16:21:06Z,1,500135196,8060,648509708,981356,196274259,1428884,26,200000,100000,1008021504,1073741824,79638528,4096,118523922,94382866,3227320320,1000591360
1788538883.818330,2026-09-04T16:21:21Z,1,500343856,10244,634244323,984840,199871389,1428884,26,200000,100000,1009819648,1073741824,80261120,4096,118523922,94382866,3227942912,1000591360
1788538889.005240,2026-09-04T16:21:21Z,1,500343856,10244,634244323,984840,203721375,1428884,26,200000,100000,1017741312,1073741824,80711680,4096,118523922,94382866,3228393472,1000591360
1788538894.159073,2026-09-04T16:21:21Z,1,500343856,10244,634244323,984840,207001082,1428884,26,200000,100000,1018068992,1073741824,81178624,4096,118523922,94382866,3228860416,1000591360
1788538899.325157,2026-09-04T16:21:36Z,1,499870179,10688,695666577,992940,210237545,1428884,26,200000,100000,1018990592,1073741824,81498112,4096,118523922,94382866,3229179904,1000591360
1788538904.479976,2026-09-04T16:21:36Z,1,499870179,10688,695666577,992940,213445394,1428884,26,200000,100000,1018765312,1073741824,81793024,4096,118523922,94382866,3229474816,1000591360
1788538909.649482,2026-09-04T16:21:36Z,1,499870179,10688,695666577,992940,216690965,1428884,26,200000,100000,1019629568,1073741824,82059264,4096,118523922,94382866,3229741056,1000591360
1788538914.798371,2026-09-04T16:21:51Z,1,499850467,12988,622538420,993688,219939440,1428884,26,200000,100000,1019723776,1073741824,82223104,4096,118523922,94382866,3229904896,1000591360
1788538919.960403,2026-09-04T16:21:51Z,1,499850467,12988,622538420,993688,223635436,1428884,26,200000,100000,1028055040,1073741824,82481152,4096,118523922,94382866,3230162944,1000591360
1788538925.110180,2026-09-04T16:21:51Z,1,499850467,12988,622538420,993688,226853777,1428884,26,200000,100000,1027780608,1073741824,82788352,4096,118523922,94382865,3230470144,1000591360
1788538930.263783,2026-09-04T16:22:06Z,1,499786719,12648,661568581,1002964,230011087,1428884,26,200000,100000,1028227072,1073741824,82915328,4096,118523922,94382865,3230597120,1000591360
1788538935.427745,2026-09-04T16:22:06Z,1,499786719,12648,661568581,1002964,233305985,1428884,26,200000,100000,1028108288,1073741824,83091456,4096,118523922,94382865,3230773248,1000591360
1788538940.589361,2026-09-04T16:22:06Z,1,499786719,12648,661568581,1002964,236484609,1428884,26,200000,100000,1027801088,1073741824,83202048,4096,118523922,94382865,3230883840,1000591360
1788538945.727636,2026-09-04T16:22:21Z,1,489134684,12244,607413243,1002788,237187912,1428884,26,200000,100000,1036656640,1073741824,83226624,4096,118523922,94382865,3230908416,1000591360
1788538950.871297,2026-09-04T16:22:21Z,1,489134684,12244,607413243,1002788,237239353,1428884,26,200000,100000,1036447744,1073741824,83234816,4096,118523922,94382865,3230916608,1000591360
1788538956.082256,2026-09-04T16:22:21Z,1,489134684,12244,607413243,1002788,237271685,1428884,26,200000,100000,1036664832,1073741824,83234816,4096,118523922,94382865,3230916608,1000591360
1788538961.224921,2026-09-04T16:22:36Z,1,492740,12096,28784134,1010940,237294592,1428884,26,200000,100000,1036738560,1073741824,83234816,4096,118523922,94382865,3230916608,1000591360
