ts,mts,api_pods,api_cpu_n,api_mem_ki,db_cpu_n,db_mem_ki,usage_usec,thr_usec,nr_thr,cpu_quota,cpu_period,mem_cur,mem_max,inact_file,bsize,blocks,bavail,rbytes,wbytes
1788534841.764860,,,,,,,73396071,86082,1,600000,100000,1415704576,2684354560,25821184,4096,118523922,94373178,1403207680,772947968
1788534846.902923,2026-09-04T15:14:06Z,4,311462493,65628,666398919,1398572,76746212,86082,1,600000,100000,1425412096,2684354560,43261952,4096,118523922,94373164,1454841856,838221824
1788534852.055635,2026-09-04T15:14:06Z,4,311462493,65628,666398919,1398572,80738130,86082,1,600000,100000,1409155072,2684354560,14417920,4096,118523922,94373160,1536487424,883064832
1788534857.202641,2026-09-04T15:14:06Z,4,311462493,65628,666398919,1398572,84972323,86082,1,600000,100000,1433710592,2684354560,62566400,4096,118523922,94373156,1620983808,929202176
1788534862.389499,2026-09-04T15:14:21Z,4,317676614,66388,760243908,1468592,88579152,86082,1,600000,100000,1505677312,2684354560,112009216,4096,118523922,94373154,1698246656,975044608
1788534867.626595,2026-09-04T15:14:21Z,4,317676614,66388,760243908,1468592,92205365,86082,1,600000,100000,1473155072,2684354560,69152768,4096,118523922,94373154,1771732992,1019396096
1788534872.762177,2026-09-04T15:14:21Z,4,317676614,66388,760243908,1468592,95767234,86082,1,600000,100000,1453731840,2684354560,65433600,4096,118523922,94373154,1832198144,1089232896
1788534877.950754,2026-09-04T15:14:36Z,4,329917683,65476,685170379,1399788,100474236,86082,1,600000,100000,1468575744,2684354560,29122560,4096,118523922,94373094,1967923200,1132601344
1788534883.119924,2026-09-04T15:14:36Z,4,329917683,65476,685170379,1399788,104888209,86082,1,600000,100000,1529028608,2684354560,85807104,4096,118523922,94373086,2059632640,1176690688
1788534888.315756,2026-09-04T15:14:36Z,4,329917683,65476,685170379,1399788,109114592,86082,1,600000,100000,1507090432,2684354560,75214848,4096,118523922,94373079,2138177536,1267073024
1788534893.478943,2026-09-04T15:14:51Z,4,378133214,67432,908596858,1492604,114195152,86082,1,600000,100000,1514455040,2684354560,67575808,4096,118523922,94373068,2199228416,1315717120
1788534898.667777,2026-09-04T15:14:51Z,4,378133214,67432,908596858,1492604,118927447,86082,1,600000,100000,1553616896,2684354560,96325632,4096,118523922,94373066,2277785600,1364975616
1788534903.827927,2026-09-04T15:14:51Z,4,378133214,67432,908596858,1492604,126188479,590490,4,600000,100000,1545932800,2684354560,80957440,4096,118523922,94373044,2381070336,1424629760
1788534909.085597,2026-09-04T15:15:06Z,4,491658900,72504,1154662197,1495080,132391197,590490,4,600000,100000,1511309312,2684354560,32796672,4096,118523922,94373042,2522427392,1500176384
1788534914.252789,2026-09-04T15:15:06Z,4,491658900,72504,1154662197,1495080,137759697,590490,4,600000,100000,1515982848,2684354560,57397248,4096,118523922,94373018,2633936896,1568628736
1788534919.450823,2026-09-04T15:15:06Z,4,491658900,72504,1154662197,1495080,142677906,590490,4,600000,100000,1537290240,2684354560,91119616,4096,118523922,94373006,2719248384,1649631232
1788534924.617255,2026-09-04T15:15:21Z,4,451950911,72276,1024541416,1504112,147347092,590490,4,600000,100000,1527099392,2684354560,57212928,4096,118523922,94372996,2783621120,1696047104
1788534929.790865,2026-09-04T15:15:21Z,4,451950911,72276,1024541416,1504112,151959091,590490,4,600000,100000,1516695552,2684354560,25731072,4096,118523922,94372984,2884632576,1743413248
1788534934.967875,2026-09-04T15:15:21Z,4,451950911,72276,1024541416,1504112,156862497,590490,4,600000,100000,1554001920,2684354560,120340480,4096,118523922,94372964,2982223872,1833836544
1788534940.132943,2026-09-04T15:15:36Z,4,443876477,71692,921101777,1516328,162480472,590490,4,600000,100000,1584807936,2684354560,76320768,4096,118523922,94372900,3113152512,1902047232
1788534945.276184,2026-09-04T15:15:36Z,4,443876477,71692,921101777,1516328,164114359,590490,4,600000,100000,1552265216,2684354560,32268288,4096,118523922,94372900,3154825216,1945055232
1788534950.444136,2026-09-04T15:15:36Z,4,443876477,71692,921101777,1516328,164178417,590490,4,600000,100000,1566715904,2684354560,75243520,4096,118523922,94372899,3155034112,1970376704
1788534955.604348,2026-09-04T15:15:51Z,4,139735249,70076,392801454,1532308,164231311,590490,4,600000,100000,1566597120,2684354560,75710464,4096,118523922,94372899,3155034112,1983754240
1788534960.779668,2026-09-04T15:15:51Z,4,139735249,70076,392801454,1532308,164284112,590490,4,600000,100000,1544462336,2684354560,86294528,4096,118523922,94372899,3155533824,1988997120
