ts,mts,api_pods,api_cpu_n,api_mem_ki,db_cpu_n,db_mem_ki,usage_usec,thr_usec,nr_thr,cpu_quota,cpu_period,mem_cur,mem_max,inact_file,bsize,blocks,bavail,rbytes,wbytes
1788547552.624240,2026-09-04T18:45:51Z,0,,,43580255,821700,1859129024,2736961921,5123,200000,100000,834023424,1073741824,51740672,4096,118523922,94333998,14254559232,16925265920
1788547557.815434,2026-09-04T18:45:51Z,0,,,43580255,821700,1859151033,2736961921,5123,200000,100000,834265088,1073741824,51740672,4096,118523922,94333998,14254559232,16925265920
1788547562.988351,2026-09-04T18:45:51Z,0,,,43580255,821700,1859171538,2736961921,5123,200000,100000,834899968,1073741824,51740672,4096,118523922,94333998,14254559232,16925265920
1788547568.182235,2026-09-04T18:46:06Z,1,218040,2216,38100712,813392,1859192767,2736961921,5123,200000,100000,834920448,1073741824,51740672,4096,118523922,94333998,14254559232,16925274112
1788547573.370440,2026-09-04T18:46:06Z,1,218040,2216,38100712,813392,1861126609,2737927599,5132,200000,100000,1073123328,1073741824,91185152,4096,118523922,94333920,14319505408,16999239680
1788547578.540111,2026-09-04T18:46:06Z,1,218040,2216,38100712,813392,1870582812,2738242303,5137,200000,100000,1073106944,1073741824,537423872,4096,118523922,94333596,14551932928,17307987968
1788547583.706881,2026-09-04T18:46:21Z,1,281999467,25092,1090192630,1047704,1879353946,2741423367,5168,200000,100000,1072885760,1073741824,527749120,4096,118523922,94333362,14868520960,17826226176
1788547588.881602,2026-09-04T18:46:21Z,1,281999467,25092,1090192630,1047704,1888296544,2744483893,5200,200000,100000,1072656384,1073741824,518221824,4096,118523922,94333168,15178534912,18329124864
1788547594.099774,2026-09-04T18:46:21Z,1,281999467,25092,1090192630,1047704,1897957219,2755104562,5247,200000,100000,1073025024,1073741824,491761664,4096,118523922,94332906,15518396416,18789748736
1788547599.250349,2026-09-04T18:46:36Z,1,399737014,25640,1803510179,1045952,1907972523,2773901448,5297,200000,100000,1073045504,1073741824,492154880,4096,118523922,94332818,15737528320,19049689088
1788547604.440988,2026-09-04T18:46:36Z,1,399737014,25640,1803510179,1045952,1918390306,2799327426,5349,200000,100000,1073156096,1073741824,472743936,4096,118523922,94332781,15834451968,19114700800
1788547609.653704,2026-09-04T18:46:36Z,1,399737014,25640,1803510179,1045952,1928798260,2829868205,5401,200000,100000,1071980544,1073741824,465551360,4096,118523922,94332761,15901908992,19159953408
1788547614.843345,2026-09-04T18:46:51Z,1,124573581,25916,2000503133,1047404,1939118933,2858324503,5452,200000,100000,1073041408,1073741824,484003840,4096,118523922,94332747,16027361280,19280072704
1788547620.045373,2026-09-04T18:46:51Z,1,124573581,25916,2000503133,1047404,1949509980,2887956605,5504,200000,100000,1073053696,1073741824,481406976,4096,118523922,94332735,16048484352,19308605440
1788547625.261195,2026-09-04T18:46:51Z,1,124573581,25916,2000503133,1047404,1959919088,2919036008,5556,200000,100000,1071370240,1073741824,479973376,4096,118523922,94332727,16068317184,19333836800
1788547630.452314,2026-09-04T18:47:06Z,1,63177525,25892,1995479893,1046448,1970313479,2950800173,5608,200000,100000,1066225664,1073741824,474320896,4096,118523922,94332715,16088690688,19357487104
1788547635.652355,2026-09-04T18:47:06Z,1,63177525,25892,1995479893,1046448,1978398679,2975397767,5648,200000,100000,1071820800,1073741824,480845824,4096,118523922,94332715,16100016128,19371642880
1788547640.824511,2026-09-04T18:47:06Z,1,63177525,25892,1995479893,1046448,1978817599,2975397767,5648,200000,100000,1072934912,1073741824,478441472,4096,118523922,94332715,16185982976,19375886336
1788547645.990670,2026-09-04T18:47:21Z,1,23703132,25580,1086394040,1047440,1978852518,2975397767,5648,200000,100000,1072775168,1073741824,483221504,4096,118523922,94332715,16185982976,19390705664
1788547651.186171,2026-09-04T18:47:21Z,1,23703132,25580,1086394040,1047440,1978896015,2975397767,5648,200000,100000,1072144384,1073741824,482500608,4096,118523922,94332715,16186474496,19391754240
